_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,DEP_AMORT_EXP_OPS,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,DISP_TRNFR,CASH,MARKETABLE_SEC,OTH_CURR_ASSETS,TOT_CURR_ASSETS,LIMITED_USE_CASH,LIMITED_USE_INV,LIMITED_USE_OTHER_ASSETS,TOT_LIMITED_USE_ASSETS,TOT_PPE,ACCU_DEP_AMORT,NET_TOT_PPE,CONST_IN_PROGRESS,TOT_INV_AND_OTH_ASSETS,TOT_INTANGIBLE_ASSETS,TOT_ASSETS,CAP_EXP,CURR_LIABILITIES,CURR_MAT_LT_DEBT,TOT_CURR_LIABILITIES,TOT_DEF_CREDITS,TOT_LT_DEBT,CURR_MATURITIES,NET_TOT_LT_DEBT,TOT_LIABILITIES,TOT_EQUITY,TOT_LIABILITY_AND EQUITY
203,106190599,KINDRED HOSPITAL - PARAMOUNT,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,921,Investor - Corp.,Comparable,,562-531-3110,16453 COLORADO AVENUE,PARAMOUNT,90723,MARK APODACA,177,177,113,130,41,0,28,0,0,0,19,0,0,218,0,3434,1635,21,1571,0,0,0,1076,0,0,7737,0,0,0,0,0,0,0,0,0,0,0,0,42459439,20978474,366394,19705851,0,0,0,13196297,0,0,96706455,0,0,0,0,0,0,0,0,0,0,0,0,34123575,17092489,283993,14887596,0,0,0,0,9326290,0,0,0,0,0,0,75713943,0,0,0,0,0,8335864,3885985,82401,4818255,0,0,0,3870007,0,0,20992512,38683,15666434,656683,0,-63198,0,0,0,0,0,0,0,25572675,25572675,0,0,0,0,7999374,250218,7749156,661190,5189950,329592,39502563,64594,33041187,1908735,34949922,0,3084326,1908735,1175591,36125513,3377050,39502563
204,106364188,KINDRED HOSPITAL - RANCHO,20241,01/01/2024,03/31/2024,Open,San Bernardino,12 - Inland Counties,1207,Investor - Corp.,Comparable,,909-581-6400,10841 WHITE OAK AVENUE,RANCHO CUCAMONGA,91730,JULIE MYERS,55,55,55,29,53,0,40,0,0,0,13,0,0,135,0,765,1398,0,1325,0,0,0,889,0,0,4377,0,0,0,0,0,0,0,0,0,0,0,0,13091282,21703650,0,22069858,0,0,0,13097612,0,0,69962402,0,0,0,0,0,0,0,0,0,0,0,92262,10840995,18575485,0,19137525,0,0,0,0,10534793,0,0,0,0,0,0,59181060,0,0,0,0,0,2250287,3128165,0,2932333,0,0,0,2470557,0,0,10781342,0,10560201,62598,0,57321,0,0,0,0,0,0,0,9821484,9821484,0,0,0,0,2689931,912819,1777112,307874,11986,0,11918456,234949,7160181,0,7160181,0,35089559,0,35089559,42249740,-30331284,11918456
205,106332172,KINDRED HOSPITAL - RIVERSIDE,20241,01/01/2024,03/31/2024,Open,Riverside,12 - Inland Counties,1109,Investor - Corp.,Comparable,,951-436-3535,2224 MEDICAL CENTER DRIVE,PERRIS,92571,JOHN BROWNE,40,40,40,12,27,1,37,0,0,0,4,0,0,81,0,438,718,43,2016,0,0,0,172,0,0,3387,0,0,0,0,0,0,0,0,0,0,0,0,6854347,10095879,588311,29448440,0,0,0,3571115,0,0,50558092,0,0,0,0,0,0,0,0,0,0,0,-21097,5766762,8589644,578412,24971184,0,0,0,0,2928066,0,0,0,0,0,0,42812971,0,0,0,0,0,1087585,1506235,9899,4477256,0,0,0,664146,0,0,7745121,10283,7695293,286082,0,57,0,0,0,0,0,0,0,8443354,8443354,0,0,0,0,4794008,2283412,2510596,12800,1322100,0,12288850,194369,6699160,0,6699160,0,10434929,0,10434929,17134089,-4845239,12288850
206,106370721,KINDRED HOSPITAL - SAN DIEGO,20241,01/01/2024,03/31/2024,Open,San Diego,14 - San Diego/Imperial,1418,Investor - Corp.,Comparable,,619-817-0700,1940 EL CAJON BOULEVARD,SAN DIEGO,92104-9988,ROBIN GOMEZ,70,70,54,36,26,2,27,0,0,17,0,0,0,108,0,1377,1061,82,1148,0,0,1160,0,0,45,4873,0,0,0,0,0,0,0,0,0,0,0,0,13660895,10808913,435892,9436336,0,0,9214300,0,0,247121,43803457,0,0,0,0,0,0,0,0,0,0,0,1030905,10262491,8256886,435892,6909294,0,0,0,6669577,0,0,0,0,0,0,0,33565045,0,0,0,0,0,3398404,2552027,0,2527042,0,0,1513818,0,0,247121,10238412,9213,10193862,1107754,0,7830,0,0,0,0,0,40,0,13810452,13810492,0,0,0,0,3878618,2305076,1573542,0,4030686,0,19414720,89574,4047195,3691602,7738797,0,38359776,3691602,34668174,42406971,-22992251,19414720
207,106010887,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,20241,01/01/2024,03/31/2024,Open,Alameda,05 - East Bay,421,Investor - Corp.,Comparable,,510-357-8300,2800 BENEDICT DRIVE,SAN LEANDRO,94577,LARRY FOSTER,99,99,99,20,7,0,29,0,0,0,17,0,0,73,0,1232,795,229,2932,0,0,0,868,0,0,6056,0,0,0,0,0,0,0,0,0,0,0,0,18044493,9311619,2525327,32868833,0,0,0,9487986,0,0,72238258,0,0,0,0,0,0,0,0,0,0,0,5075,14566225,7826429,2289144,25551075,0,0,0,0,6997948,0,0,0,0,0,0,57235896,0,0,0,0,0,3478268,1485190,236183,7317758,0,0,0,2484963,0,0,15002362,0,14105755,65005,0,26134,0,0,0,0,0,0,0,18185539,18185539,0,0,0,0,5248401,3931586,1316815,71992,26104797,0,45679143,208810,7953669,5092354,13046023,0,78496406,5092354,73404052,86450075,-40770932,45679143
208,106190196,KINDRED HOSPITAL - SOUTH BAY,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,929,Investor - Corp.,Comparable,,310-323-5330,1246 WEST 155TH STREET,GARDENA,90247,MARK APODACA,59,59,59,67,14,1,14,0,0,0,9,0,1,106,0,1824,492,218,641,0,0,0,619,0,154,3948,0,0,0,0,0,0,0,0,0,0,0,0,28349399,8893621,3279081,9332450,0,0,0,9942554,0,2089470,61886575,0,0,0,0,0,0,0,0,0,0,0,0,23856348,7653454,3072448,8158540,0,0,0,0,7921520,0,0,0,0,0,690565,51352875,0,0,0,0,0,4493051,1240167,206633,1173910,0,0,0,2021034,0,1398905,10533700,0,8464984,244958,0,14789,0,0,0,0,0,0,0,11379602,11379602,0,0,0,0,4119780,1629500,2490280,4510,4473159,0,18347551,163626,7701690,0,7701690,0,16370849,0,16370849,24072539,-5724988,18347551
209,106301380,KINDRED HOSPITAL - WESTMINSTER,20241,01/01/2024,03/31/2024,Open,Orange,13 - Orange,1014,Investor - Corp.,Comparable,,657-666-7700,200 HOSPITAL CIRCLE,WESTMINSTER,92683,PHILLIP WOLFE,109,109,109,108,43,1,20,0,0,0,25,0,0,197,0,3307,2087,137,1147,0,0,0,1171,0,0,7849,0,0,0,0,0,0,0,0,0,0,0,0,61872398,33347483,1680260,17649688,0,0,0,17018497,0,0,131568326,0,0,0,0,0,0,0,0,0,0,0,1300569,54714540,28834367,1610165,15642988,0,0,0,0,13211282,0,0,0,0,0,0,115313911,0,0,0,0,0,7157858,4513116,70095,2006700,0,0,0,2506646,0,0,16254415,0,14996584,365587,0,20596,0,0,0,0,0,608,20161295,599009,20760912,0,0,0,0,5970204,3283424,2686780,5020,6162976,0,29615688,123477,16891931,0,16891931,0,23689705,0,23689705,40581636,-10965948,29615688
210,106190661,L.A. DOWNTOWN MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,,213-989-6100,1711 WEST TEMPLE STREET,LOS ANGELES,90026,WILLIAM NELSON,315,257,257,844,77,727,82,0,0,28,3,26,22,1809,0,6684,664,6901,1417,0,0,954,48,26,46,16740,0,10553,374,477,458,0,0,226,15,0,937,13040,29432630,3305897,25133141,3935627,0,0,3763358,149138,114000,3056196,68889987,4240081,379084,446363,1365222,0,0,22945,136995,0,5729312,12320002,800000,26710012,2947985,20334982,4149208,0,0,0,2822538,228906,0,114000,0,0,0,6301165,64408796,0,0,0,0,0,6876700,736996,5244522,1151641,0,0,963765,57227,0,1770342,16801193,3805806,21778450,99524,0,181376,0,0,0,0,0,3842746,0,12945439,16788185,0,0,0,0,19380653,1899252,17481401,3386538,15060411,21232709,73949244,396797,43303613,0,43303613,0,27207373,0,27207373,70510986,3438258,73949244
211,106194981,LA CASA PSYCHIATRIC HEALTH FACILITY,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,933,Investor - Corp.,Psychiatric Health Facilities,,562-630-8672,6060 PARAMOUNT BOULEVARD,LONG BEACH,90805,ANNE BAKAR,16,16,16,0,0,0,0,2,0,7,0,0,0,9,0,0,0,0,0,93,0,1298,0,0,0,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186000,0,2596000,0,0,0,2782000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79758,0,1113186,0,0,0,0,0,0,0,1192944,0,0,0,0,0,0,0,0,0,106242,0,1482814,0,0,0,1589056,311,1204782,12294,0,0,0,0,0,0,0,0,0,1747308,1747308,0,0,0,0,393651,363006,30645,0,79819,0,1857772,5927,922009,21810,943819,0,79781,21810,57971,1001790,855982,1857772
212,106301234,LA PALMA INTERCOMMUNITY HOSPITAL,20241,01/01/2024,03/31/2024,Open,Orange,13 - Orange,1013,Investor - Corp.,Comparable,,714-827-3000,7901 WALKER STREET,LA PALMA,90623,AYMAN MOUSA,138,138,138,290,195,46,213,0,0,49,48,4,7,852,0,1812,773,217,1084,0,0,242,193,9,27,4357,0,373,354,220,1601,0,0,352,625,37,254,3816,13502548,8522604,2304976,9293102,0,0,3458420,2387727,68630,258909,39796916,1617363,2077530,700609,5785972,0,0,1436248,1699485,105521,564649,13987377,815432,12060133,7149308,1458411,10396896,-242136,0,0,2357351,3595188,0,174151,0,0,0,0,37764734,0,0,0,0,0,3059777,3450826,1789311,4682177,0,0,2537317,492025,0,8126,16019559,102846,15705992,801176,0,0,0,0,0,0,0,36644,0,108339736,108376380,0,0,0,0,61285315,29817656,31467659,2123053,0,0,141967092,38005,86453722,742864,87196586,131403,2402288,742864,1659424,88987413,52979679,141967092
213,106191227,LAC/HARBOR - UCLA MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,933,City/County,Comparable,Teaching,310-222-2101,1000 WEST CARSON STREET,TORRANCE,90502,ANISH MAHAJAN,453,415,326,553,312,765,2668,192,0,264,141,0,4,4899,0,3274,2305,4007,14799,679,0,2414,726,0,11,28215,0,8882,603,10630,57405,5512,0,2431,2941,0,121,88525,50902351,39809006,67539848,235269706,12077636,0,33691019,14394945,0,269195,453953706,30474591,3291401,41460230,211212318,21123197,0,12286196,10407265,0,697937,330953135,730279,59959942,34157157,62617520,306514804,-35396485,26206318,0,24346937,24802210,0,0,0,0,0,0,503938682,0,47342274,0,5633000,52975274,21417000,8943250,81779043,187309494,6994515,0,21630278,5633000,0,236853,333943433,8017210,305923273,3637495,38677496,88970523,0,0,0,0,50563896,49679714,0,963718339,1013398053,29522561,0,0,29522561,630433000,194677890,435755110,193957667,678337663,1415667,2352386721,307362,415596826,35444027,451040853,455851705,2116483509,35444027,2081039482,2987932040,-635545319,2352386721
214,106191231,LAC/OLIVE VIEW - UCLA MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,903,City/County,Comparable,Teaching,747-210-1555,14445 OLIVE VIEW DRIVE,SYLMAR,91342,JUDITH MAASS,355,270,211,343,128,541,1596,216,0,115,77,0,4,3020,0,2292,1032,2754,9003,1529,0,1321,276,0,73,18280,0,6625,473,10545,43488,6991,0,1745,4122,0,144,74133,35526789,15328152,45092712,117720037,16196354,0,11546770,4302942,0,577084,246290840,24780216,2591879,42865471,165559158,29165695,0,8122727,15386107,0,680044,289151297,909628,47779005,15795031,65544241,215416371,-30134941,38953926,0,12826869,18349900,0,0,0,0,0,0,385440030,0,21041955,0,6310000,27351955,12528000,2125000,52548883,88904779,6408123,0,6842628,7649149,0,347500,177354062,8093086,161801698,2886000,15923283,41359591,0,0,0,0,26446746,21578316,0,664508298,686086614,9265333,0,0,9265333,354993000,221152006,133840994,32399000,434028483,1690000,1297310424,58342,280497242,19448667,299945909,410070333,1209544952,19448667,1190096285,1900112527,-602802103,1297310424
215,106191306,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CENTER,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,921,City/County,Comparable,,562-385-4022,7601 EAST IMPERIAL HIGHWAY,DOWNEY,90242,"ARIES LIMBAGA, D.N.P.",158,158,109,86,24,181,291,8,0,16,32,0,0,638,0,762,445,2741,4524,87,0,282,599,0,0,9440,0,2727,84,1679,9480,367,0,81,726,0,27,15171,12036092,6050748,40580289,67881182,1480222,0,4164082,8359108,0,0,140551723,11025472,278210,6818707,35083759,1345763,0,315643,2694911,0,99580,57662045,82960,18598172,5778208,32655737,74713925,-21676850,1533585,0,1737093,11054019,0,0,0,0,0,0,124476849,0,4984752,0,513750,5498502,4463392,550750,36420109,33235768,1292400,0,2742632,513750,0,16620,79235421,1911914,77284643,2968250,5200309,47172514,0,0,0,0,30620132,6604564,0,249532574,256137138,1312667,0,0,1312667,537623000,187730245,349892755,113560667,262090051,511000,983504278,131056,231081052,7902667,238983719,162088667,808391510,7902667,800488843,1201561229,-218056951,983504278
216,106380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,20241,01/01/2024,03/31/2024,Open,San Francisco,04 - West Bay,423,City/County,Hospital-LTC Emphasis,,415-759-2300,375 LAGUNA HONDA BOULEVARD,SAN FRANCISCO,94116,SANDRA SIMON,780,780,780,32,0,26,97,0,0,1,0,0,0,156,0,279,0,523,39593,0,0,97,0,0,0,40492,0,626,5,8,618,0,0,0,0,0,0,1257,6548116,0,1980504,69747732,0,0,276944,0,0,0,78553296,600448,8168,930,547992,0,0,0,0,0,0,1157538,536250,4696757,4159,592148,44124789,0,0,0,94155,0,0,0,0,0,0,0,50048258,0,0,0,0,0,2451806,4009,853036,26170937,0,0,182788,0,0,0,29662576,339849,90973618,10056,0,45368392,0,0,0,0,0,0,0,62593406,62593406,0,-3666815,0,-3666815,634760999,201299293,433461706,16330564,92689297,0,601408158,0,472846158,0,472846158,0,0,0,0,472846158,128562000,601408158
217,106304583,LAGUNA TREATMENT CENTER,20241,01/01/2024,03/31/2024,Open,Orange,13 - Orange,1017,Investor - Corp.,Comparable,,949-446-0091,24552 PACIFIC PARK DRIVE,ALISO VIEJO,92656,TRACE SWARTZFAGER,93,90,90,0,0,0,0,0,0,500,0,0,0,500,0,0,0,0,0,0,0,6073,0,0,0,6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4729636,0,0,0,4729636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4729636,0,0,0,4729636,0,4020001,20124,0,0,0,0,0,0,0,0,0,2328915,2328915,0,0,0,0,14698278,1538032,13160246,29183,53593,0,15571937,12629,5729971,0,5729971,0,0,0,0,5729971,9841966,15571937
218,106190240,LAKEWOOD REGIONAL MEDICAL CENTER,20241,01/01/2024,03/26/2024,Open,Los Angeles,11 - Los Angeles,933,Investor - Corp.,Comparable,,562-531-2550,3700 SOUTH STREET,LAKEWOOD,90712,VIRG NARBUTAS,172,172,152,476,691,78,502,0,0,10,234,2,20,2013,0,3155,4604,627,3315,0,0,56,1187,12,112,13068,0,911,2013,423,3885,0,0,130,1825,7,568,9762,105098533,183009534,20177779,101827093,0,0,1340200,46704582,237888,1573561,459969170,19372739,69070365,5696130,54104721,0,0,3878335,36790692,185666,6698592,195797240,3017895,113188582,231948030,22756840,143002924,0,0,0,4846241,65656353,0,423554,0,0,0,7120544,591960963,0,0,0,0,0,11282690,20131869,3117069,12928890,0,0,306087,16038842,0,0,63805447,606405,64255871,1685933,0,79274,0,0,0,0,0,0,0,90778712,90778712,0,0,0,0,138403929,108195490,30208439,1509179,78689,5647427,128222446,660793,30237633,0,30237633,785231,0,0,0,31022864,97199582,128222446
219,106380046,LANGLEY PORTER PSYCHIATRIC INSTITUTE,20241,01/01/2024,03/31/2024,Open,San Francisco,04 - West Bay,423,Non Profit Other,Comparable,,415-476-7000,1600 DIVISADERO STREET FLOOR 7,SAN FRANCISCO,94143,MATTHEW STATE,30,30,30,28,9,3,4,0,0,0,94,0,0,138,0,598,110,19,53,0,0,0,959,0,0,1739,0,75,15,0,0,0,0,0,958,0,0,1048,2702573,563194,81602,191112,0,0,0,3552009,0,0,7090490,60194,18364,0,0,0,0,0,954921,0,0,1033479,847993,863419,181748,81602,191112,0,0,0,0,1408504,0,0,0,0,0,0,3574378,0,0,0,0,0,1899348,399810,0,0,0,0,0,2250433,0,0,4549591,272714,4488191,72530,0,0,0,0,0,0,0,0,0,6500509,6500509,0,0,0,0,2273949,1955430,318519,22931,0,0,6841959,15289,75757505,0,75757505,0,37029007,0,37029007,112786512,-105944553,6841959
220,106364502,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,20241,01/01/2024,03/31/2024,Open,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Comparable,,909-558-4000,11234 ANDERSON STREET,LOMA LINDA,92354,TREVOR WRIGHT,364,364,262,9,7,1403,1794,0,0,89,1171,0,28,4501,0,25,32,12261,5228,0,0,353,5827,0,65,23791,0,90,47,12819,17098,0,0,677,9300,1606,705,42342,435985,745465,363094599,104680568,0,0,7567375,148310427,0,1881788,626716207,228531,82282,40594666,63441019,0,0,2297155,39754889,4651250,1598681,152648473,10717222,488425,547913,338798572,142163016,-5770727,0,0,4325504,146476764,0,4651250,0,0,0,1324410,643722349,0,0,0,0,0,162667,258502,59944012,29750451,0,0,5116781,38418217,0,1991701,135642331,139112,170683239,4091266,0,372218,0,0,0,0,0,7552383,15416137,1118856141,1141824661,8578747,71131080,2559094,82268921,438809789,64793929,374015860,13061001,17473670,1878,1628645991,1630185,830268693,281911,830550604,795393,236179078,281911,235897167,1067243164,561402827,1628645991
221,106361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Comparable,Teaching,909-558-4000,11234 ANDERSON STREET,LOMA LINDA,92354,TREVOR WRIGHT,571,571,528,1321,1491,520,2558,0,0,114,1302,0,67,7373,0,8766,9637,4413,16164,0,0,927,7400,0,275,47582,0,33203,30976,7025,42489,0,0,3637,68031,1485,8407,195253,257729867,293561177,105097033,394098975,0,0,36017332,227058764,0,8258241,1321821389,179677137,150762962,39117488,194629099,0,0,20628043,257701348,9632802,18613218,870762097,28839263,369627248,394213797,131525232,521666980,-15277283,0,0,43463046,338928930,0,9632802,0,0,0,19992000,1842612015,0,11022008,0,0,11022008,62402759,46135068,11682642,88040400,0,0,12136569,134262332,0,6333709,360993479,32827926,469276316,24072567,0,18031649,0,0,0,0,0,87733558,572205594,1461959943,2121899095,346758105,78759976,66725107,492243188,3142508440,1363576699,1778931741,98158355,70773642,1298566,4563304587,36144482,1311088999,77849162,1388938161,224769819,1654851025,77849162,1577001863,3190709843,1372594744,4563304587
222,106334589,LOMA LINDA UNIVERSITY MEDICAL CENTER - MURRIETA,20241,01/01/2024,03/31/2024,Open,Riverside,12 - Inland Counties,1109,Non Profit Corp.,Comparable,,951-290-4000,28062 BAXTER ROAD,MURRIETA,92563,TREVOR WRIGHT,111,155,145,581,820,99,592,0,0,109,470,0,13,2684,0,2816,3851,335,2577,0,0,379,1800,0,66,11824,0,7215,8491,1322,10432,0,0,2387,10585,119,893,41444,60819589,80633018,5964858,40890234,0,0,6827673,35737615,0,1596766,232469753,26330411,33885813,3647447,32658474,0,0,8111363,40997701,655857,2488900,148775966,8509969,72786981,94234512,8681214,63545060,0,0,0,10647965,50513859,0,655857,0,0,0,682422,310257839,0,0,0,0,0,12825508,18112952,831421,8932793,0,0,3831727,23414541,0,3038938,70987880,517816,86739952,575142,0,110550,0,0,0,0,0,4363738,7469419,137397003,149230160,0,0,0,0,104383499,77156051,27227448,215864,151788519,13508145,341970136,578565,71854466,46536986,118391452,0,81313015,46536986,34776029,153167481,188802655,341970136
223,106420491,LOMPOC VALLEY MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Santa Barbara,10 - Santa Barbara/Ventura,805,District,Comparable,Rural,805-737-3300,1515 E. OCEAN AVENUE,LOMPOC,93436,STEPHEN POPKIN,170,170,170,297,38,11,168,0,0,76,8,1,31,630,53,2422,263,166,6744,0,0,256,68,1,518,10438,8082,5224,1002,273,4926,0,0,5470,616,6,600,18117,13545209,2305327,415177,9358109,0,0,3325714,356456,25879,1433829,30765700,18183418,3314359,1448889,18701630,0,0,16978029,1747974,9152,1991807,62375258,804166,21828114,4792447,1310574,14996684,727271,0,0,11730378,1103596,0,2476017,0,0,0,0,59769247,0,220389,0,0,220389,9900513,827239,-173779,13283444,0,0,8573365,1000834,7132,173352,33592100,1218227,38905359,1707159,0,958609,0,0,0,0,0,17583908,567820,70710427,88862155,37098,0,19463,56561,199972919,120493305,79479614,5035022,222636,8414336,182070324,648027,18639380,11120768,29760148,378212,92676266,11120768,81555498,111693858,70376466,182070324
224,106301248,LOS ALAMITOS MEDICAL CENTER,20241,01/01/2024,03/26/2024,Open,Orange,13 - Orange,1013,Investor - Corp.,Comparable,,562-598-1311,3751 KATELLA AVENUE,LOS ALAMITOS,90720,KENT CLAYTON,172,167,151,725,846,52,279,0,0,12,343,0,11,2268,0,3969,5101,452,1831,0,0,56,1543,0,20,12972,0,4591,5148,191,1998,0,0,337,6310,4,397,18976,145386036,197747244,14575589,64936384,0,0,1759629,71556557,0,1239897,497201336,53670488,72973613,2384500,30464066,0,0,4386401,75473197,122212,3627326,243101803,4283158,184776956,253537178,15855967,91178378,0,0,0,5247846,116346792,0,118729,0,0,0,3444707,674789711,0,0,0,0,0,14279568,17183679,1104122,4222072,0,0,493403,27224859,3483,1002242,65513428,842688,67605281,2475815,0,67776,0,0,0,0,0,425,0,76094551,76094976,0,0,0,0,203817201,145628780,58188421,542656,140109,19347567,154313729,305072,25175116,316590,25491706,1690799,16358483,316590,16041893,43224398,111089331,154313729
225,106190198,LOS ANGELES COMMUNITY HOSPITAL,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,,323-267-0477,4081 EAST OLYMPIC BOULEVARD,LOS ANGELES,90023,HECTOR HERNANDEZ,212,212,174,876,146,335,1251,0,0,16,63,8,8,2703,0,4482,928,2415,7375,0,0,64,409,8,88,15769,0,207,129,390,1136,0,0,88,154,0,176,2280,60025736,13888783,29944988,91446908,0,0,871886,6148897,49274,1117104,203493576,1989552,1132044,2325648,6774195,0,0,510041,847496,0,1020083,14599059,1922185,43314545,11624741,25148492,76799226,-3181862,0,0,778926,4916819,0,41660,0,0,0,997997,162362729,0,0,0,0,0,18700743,3032987,6786186,20546255,0,0,1573962,1428398,7614,3653761,55729906,158793,42411110,7815180,0,0,0,0,0,0,0,0,0,821856482,821856482,0,0,0,0,73109025,38253710,34855315,10222362,2204069,0,869138228,180472,106898172,526537,107424709,0,7380704,526537,6854167,114278876,754859352,869138228
226,106191228,LOS ANGELES GENERAL MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,925,City/County,Comparable,Teaching,323-409-1000,2051 MARENGO STREET,LOS ANGELES,90033,JORGE OROZCO,676,670,497,806,423,1442,3746,244,0,656,174,0,7,7498,0,5022,2587,8417,21994,663,0,3744,654,0,16,43097,0,11342,917,18422,72368,8827,0,8124,3976,0,252,124228,82229867,49453721,149057543,366658173,11874336,0,47934632,13252870,0,291281,720752423,39226874,5010339,64080094,254271319,35197558,0,37209542,13840208,0,1156459,449992393,1081991,90964491,44605060,135797461,438965200,-85630503,30150895,0,67299684,27093078,0,0,0,0,0,0,750327357,0,61205010,0,6611250,67816260,30492250,9859000,162970679,243169302,16920998,0,17844490,6611250,0,365750,488233719,25366289,427854451,7432363,58459358,116866677,0,0,0,0,0,49359882,0,1375217226,1424577108,1117961,0,0,1117961,1271410000,482438397,788971603,11057000,986923892,1149333,3213796897,140293,1054034086,38492514,1092526600,769521457,2943868355,38492514,2905375841,4767423898,-1553627001,3213796897
227,106560492,LOS ROBLES HOSPITAL AND MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Ventura,10 - Santa Barbara/Ventura,813,Investor - Corp.,Comparable,,805-370-4427,215 WEST JANSS ROAD,THOUSAND OAKS,91360,NATALIE MUSSI,386,345,345,1831,491,57,347,0,0,158,970,25,32,3911,0,11141,2758,264,2022,0,0,448,4054,124,221,21032,0,8952,2342,239,3421,0,0,820,8194,72,942,24982,458999429,119098465,13751792,69171989,0,0,24236953,169351530,6539941,3341074,864491173,177429645,50346453,3059539,47278620,0,0,15241388,165439221,2107292,16513634,477415792,1901902,582467928,158047250,15328251,109996401,0,0,0,31541658,266215059,0,10071390,0,0,0,27000032,1202569871,0,0,0,0,0,47947494,9786052,502953,5292629,0,0,7334153,63922880,324043,4226890,139337094,-31128,103959363,8004004,0,-180082,0,0,0,0,0,1106,0,1741250199,1741251305,0,0,0,0,573017493,346806637,226210856,22871543,46499724,0,2036833428,9609305,44594476,0,44594476,834031,1146670481,0,1146670481,1192098988,844734440,2036833428
